round,investment,return_pct,game_id,return,investment_bin,return_pct_bin,prev_return_pct,prev_investment,return_low,investment_low,prev_return_low,prev_investment_low,gain_t,R_t,cumPnL
6,3,0.111111111,193,0.999999999,"(2.5,7.5]","(-0.1,0.125]",0.19047619,7,TRUE,TRUE,TRUE,TRUE,-2.999999804131903e-9,8.49985975231409,12.677209942566314
7,10,0,193,0,"(7.5,12.5]","(-0.1,0.125]",0.111111111,3,TRUE,FALSE,TRUE,TRUE,-10,12.14265678902013,-1.125953040203581
8,6,0.111111111,193,1.999999998,"(2.5,7.5]","(-0.1,0.125]",0,10,TRUE,TRUE,TRUE,FALSE,-5.999999608263806e-9,17.34665255574304,-0.7881671341425063
9,5,0,193,0,"(2.5,7.5]","(-0.1,0.125]",0.111111111,6,TRUE,TRUE,TRUE,TRUE,-5,24.780932222490062,-5.551716993899754
10,13,0.205128205,193,7.999999995,"(12.5,17.5]","(0.125,0.325]",0,5,TRUE,FALSE,TRUE,TRUE,10.999999984999999,35.40133174641438,7.11379808927017
1,20,0.5,194,30,"(17.5,21]","(0.325,0.51]",0.5,10,FALSE,FALSE,FALSE,FALSE,70,1.4285714285714286,70
2,20,0.5,194,30,"(17.5,21]","(0.325,0.51]",0.5,20,FALSE,FALSE,FALSE,FALSE,70,2.0408163265306123,118.99999999999999
3,20,0.5,194,30,"(17.5,21]","(0.325,0.51]",0.5,20,FALSE,FALSE,FALSE,FALSE,70,2.9154518950437325,153.29999999999995
4,20,0.5,194,30,"(17.5,21]","(0.325,0.51]",0.5,20,FALSE,FALSE,FALSE,FALSE,70,4.164931278633904,177.31
5,20,0.3,194,18,"(17.5,21]","(0.125,0.325]",0.5,20,TRUE,FALSE,FALSE,FALSE,34,5.949901826619863,158.117
6,10,0.4,194,12.000000000000002,"(7.5,12.5]","(0.325,0.51]",0.3,20,FALSE,FALSE,TRUE,FALSE,26.000000000000007,8.49985975231409,136.6819
7,20,0.5,194,30,"(17.5,21]","(0.325,0.51]",0.4,10,FALSE,FALSE,FALSE,FALSE,70,12.14265678902013,165.67732999999998
8,20,0.5,194,30,"(17.5,21]","(0.325,0.51]",0.5,20,FALSE,FALSE,FALSE,FALSE,70,17.34665255574304,185.974131
9,20,0.5,194,30,"(17.5,21]","(0.325,0.51]",0.5,20,FALSE,FALSE,FALSE,FALSE,70,24.780932222490062,200.18189169999997
10,20,0.5,194,30,"(17.5,21]","(0.325,0.51]",0.5,20,FALSE,FALSE,FALSE,FALSE,70,35.40133174641438,210.12732418999994
1,20,0.4,195,24.000000000000004,"(17.5,21]","(0.325,0.51]",0.5,10,FALSE,FALSE,FALSE,FALSE,52.000000000000014,1.4285714285714286,52.000000000000014
2,20,0.5,195,30,"(17.5,21]","(0.325,0.51]",0.4,20,FALSE,FALSE,FALSE,FALSE,70,2.0408163265306123,106.39999999999999
3,20,0.5,195,30,"(17.5,21]","(0.325,0.51]",0.5,20,FALSE,FALSE,FALSE,FALSE,70,2.9154518950437325,144.48
4,20,0.4,195,24.000000000000004,"(17.5,21]","(0.325,0.51]",0.5,20,FALSE,FALSE,FALSE,FALSE,52.000000000000014,4.164931278633904,153.13600000000002
5,20,0.5,195,30,"(17.5,21]","(0.325,0.51]",0.4,20,FALSE,FALSE,FALSE,FALSE,70,5.949901826619863,177.1952
6,20,0.4,195,24.000000000000004,"(17.5,21]","(0.325,0.51]",0.5,20,FALSE,FALSE,FALSE,FALSE,52.000000000000014,8.49985975231409,176.03664000000003
7,20,0.5,195,30,"(17.5,21]","(0.325,0.51]",0.4,20,FALSE,FALSE,FALSE,FALSE,70,12.14265678902013,193.225648
8,20,0.5,195,30,"(17.5,21]","(0.325,0.51]",0.5,20,FALSE,FALSE,FALSE,FALSE,70,17.34665255574304,205.2579536
9,20,0.5,195,30,"(17.5,21]","(0.325,0.51]",0.5,20,FALSE,FALSE,FALSE,FALSE,70,24.780932222490062,213.68056751999998
10,20,0.4,195,24.000000000000004,"(17.5,21]","(0.325,0.51]",0.5,20,FALSE,FALSE,FALSE,FALSE,52.000000000000014,35.40133174641438,201.57639726399998
1,20,0.5,196,30,"(17.5,21]","(0.325,0.51]",0.5,10,FALSE,FALSE,FALSE,FALSE,70,1.4285714285714286,70
2,20,0.5,196,30,"(17.5,21]","(0.325,0.51]",0.5,20,FALSE,FALSE,FALSE,FALSE,70,2.0408163265306123,118.99999999999999
3,10,0.5,196,15,"(7.5,12.5]","(0.325,0.51]",0.5,20,FALSE,FALSE,FALSE,FALSE,35,2.9154518950437325,118.29999999999998
4,20,0.6,196,36,"(17.5,21]","(0.51,0.755]",0.5,10,FALSE,FALSE,FALSE,FALSE,88,4.164931278633904,170.81
5,20,0.5,196,30,"(17.5,21]","(0.325,0.51]",0.6,20,FALSE,FALSE,FALSE,FALSE,70,5.949901826619863,189.56699999999998
6,18,0.407407407,196,21.999999977999998,"(17.5,21]","(0.325,0.51]",0.5,20,FALSE,FALSE,FALSE,FALSE,47.99999993399999,8.49985975231409,180.696899934
7,20,0.5,196,30,"(17.5,21]","(0.325,0.51]",0.407407407,18,FALSE,FALSE,FALSE,FALSE,70,12.14265678902013,196.48782995379997
8,10,0.6,196,18,"(7.5,12.5]","(0.51,0.755]",0.5,20,FALSE,FALSE,FALSE,FALSE,44,17.34665255574304,181.54148096765996
9,20,0.4,196,24.000000000000004,"(17.5,21]","(0.325,0.51]",0.6,10,FALSE,FALSE,FALSE,FALSE,52.000000000000014,24.780932222490062,179.07903667736198
10,10,0,196,0,"(7.5,12.5]","(-0.1,0.125]",0.4,20,TRUE,FALSE,FALSE,FALSE,-10,35.40133174641438,115.35532567415338
1,10,0.3,197,9,"(7.5,12.5]","(0.125,0.325]",0.5,10,TRUE,FALSE,FALSE,FALSE,17,1.4285714285714286,16.999999999999996
2,10,0.2,197,6.000000000000001,"(7.5,12.5]","(0.125,0.325]",0.3,10,TRUE,FALSE,TRUE,FALSE,8.000000000000004,2.0408163265306123,19.9
3,6,0,197,0,"(2.5,7.5]","(-0.1,0.125]",0.2,10,TRUE,TRUE,TRUE,FALSE,-6,2.9154518950437325,7.929999999999999
4,0,0,197,0,"(-1,2.5]","(-0.1,0.125]",0,6,TRUE,TRUE,TRUE,TRUE,0,4.164931278633904,5.550999999999999
5,11,0.303030303,197,9.999999999,"(7.5,12.5]","(0.125,0.325]",0,0,TRUE,FALSE,TRUE,TRUE,18.999999997,5.949901826619863,22.885699996999996
6,10,0.1,197,3.0000000000000004,"(7.5,12.5]","(-0.1,0.125]",0.303030303,11,TRUE,FALSE,TRUE,FALSE,-0.9999999999999982,8.49985975231409,15.019989997900002
7,3,0,197,0,"(2.5,7.5]","(-0.1,0.125]",0.1,10,TRUE,TRUE,TRUE,FALSE,-3,12.14265678902013,7.513992998529999
8,5,0,197,0,"(2.5,7.5]","(-0.1,0.125]",0,3,TRUE,TRUE,TRUE,TRUE,-5,17.34665255574304,0.25979509897099917
9,5,0.133333333,197,1.999999995,"(2.5,7.5]","(0.125,0.325]",0,5,TRUE,TRUE,TRUE,TRUE,0.9999999850000005,24.780932222490062,1.1818565542797
10,6,0.222222222,197,3.999999996,"(2.5,7.5]","(0.125,0.325]",0.133333333,5,TRUE,TRUE,TRUE,TRUE,5.999999988000001,35.40133174641438,6.827299575995791
1,0,0,198,0,"(-1,2.5]","(-0.1,0.125]",0.5,10,TRUE,TRUE,FALSE,FALSE,0,1.4285714285714286,0
2,5,0.333333333,198,4.9999999950000005,"(2.5,7.5]","(0.325,0.51]",0,0,FALSE,TRUE,TRUE,TRUE,9.999999985000002,2.0408163265306123,9.999999985000002
3,6,0,198,0,"(2.5,7.5]","(-0.1,0.125]",0.333333333,5,TRUE,TRUE,FALSE,TRUE,-6,2.9154518950437325,0.9999999895000005
4,0,0,198,0,"(-1,2.5]","(-0.1,0.125]",0,6,TRUE,TRUE,TRUE,TRUE,0,4.164931278633904,0.6999999926500003
5,10,0.2,198,6.000000000000001,"(7.5,12.5]","(0.125,0.325]",0,0,TRUE,FALSE,TRUE,TRUE,8.000000000000004,5.949901826619863,8.489999994855005
6,5,0.133333333,198,1.999999995,"(2.5,7.5]","(0.125,0.325]",0.2,10,TRUE,TRUE,TRUE,FALSE,0.9999999850000005,8.49985975231409,6.942999981398504
7,2,0.166666667,198,1.000000002,"(-1,2.5]","(0.125,0.325]",0.133333333,5,TRUE,TRUE,TRUE,TRUE,1.0000000059999996,12.14265678902013,5.8600999929789515
8,7,0.19047619,198,3.999999989999999,"(2.5,7.5]","(0.125,0.325]",0.166666667,2,TRUE,TRUE,TRUE,TRUE,4.9999999699999975,17.34665255574304,9.102069965085263
9,6,0,198,0,"(2.5,7.5]","(-0.1,0.125]",0.19047619,7,TRUE,TRUE,TRUE,TRUE,-6,24.780932222490062,0.37144897555968437
10,4,0.416666667,198,5.000000004,"(2.5,7.5]","(0.325,0.51]",0,6,FALSE,TRUE,TRUE,TRUE,11.000000012000001,35.40133174641438,11.260014294891779
1,7,0.19047619,199,3.999999989999999,"(2.5,7.5]","(0.125,0.325]",0.5,10,TRUE,TRUE,FALSE,FALSE,4.9999999699999975,1.4285714285714286,4.9999999699999975
2,7,0.095238095,199,1.9999999949999996,"(2.5,7.5]","(-0.1,0.125]",0.19047619,7,TRUE,TRUE,TRUE,TRUE,-1.0000000150000012,2.0408163265306123,2.499999963999997
3,5,0.133333333,199,1.999999995,"(2.5,7.5]","(0.125,0.325]",0.095238095,7,TRUE,TRUE,TRUE,TRUE,0.9999999850000005,2.9154518950437325,2.7499999597999985
4,4,0,199,0,"(2.5,7.5]","(-0.1,0.125]",0.133333333,5,TRUE,TRUE,TRUE,TRUE,-4,4.164931278633904,-2.075000028140001
5,4,0.333333333,199,3.999999996,"(2.5,7.5]","(0.325,0.51]",0,4,FALSE,TRUE,TRUE,TRUE,7.999999988000001,5.949901826619863,6.5474999683020005
6,6,0.5,199,9,"(2.5,7.5]","(0.325,0.51]",0.333333333,4,FALSE,TRUE,FALSE,TRUE,21,8.49985975231409,25.583249977811406
7,6,0,199,0,"(2.5,7.5]","(-0.1,0.125]",0.5,6,TRUE,TRUE,FALSE,TRUE,-6,12.14265678902013,11.90827498446798
8,2,0,199,0,"(-1,2.5]","(-0.1,0.125]",0,6,TRUE,TRUE,TRUE,TRUE,-2,17.34665255574304,6.335792489127586
9,2,0,199,0,"(-1,2.5]","(-0.1,0.125]",0,2,TRUE,TRUE,TRUE,TRUE,-2,24.780932222490062,2.43505474238931
10,3,0.666666667,199,6.000000003,"(2.5,7.5]","(0.51,0.755]",0,2,FALSE,TRUE,TRUE,TRUE,15.000000009,35.40133174641438,16.704538328672516
1,15,0.4,200,18.000000000000004,"(12.5,17.5]","(0.325,0.51]",0.5,10,FALSE,FALSE,FALSE,FALSE,39.000000000000014,1.4285714285714286,39.000000000000014
2,10,0.4,200,12.000000000000002,"(7.5,12.5]","(0.325,0.51]",0.4,15,FALSE,FALSE,FALSE,FALSE,26.000000000000007,2.0408163265306123,53.30000000000001
3,12,0.388888889,200,14.000000004,"(7.5,12.5]","(0.325,0.51]",0.4,10,FALSE,FALSE,FALSE,FALSE,30.000000012,2.9154518950437325,67.310000012
4,5,0.533333333,200,7.999999995,"(2.5,7.5]","(0.51,0.755]",0.388888889,12,FALSE,TRUE,FALSE,FALSE,18.999999985,4.164931278633904,66.1169999934
5,8,0.583333333,200,13.999999992,"(7.5,12.5]","(0.51,0.755]",0.533333333,5,FALSE,TRUE,FALSE,TRUE,33.999999976,5.949901826619863,80.28189997137999
6,10,0.4,200,12.000000000000002,"(7.5,12.5]","(0.325,0.51]",0.583333333,8,FALSE,FALSE,FALSE,TRUE,26.000000000000007,8.49985975231409,82.197329979966
7,8,0.416666667,200,10.000000008,"(7.5,12.5]","(0.325,0.51]",0.4,10,FALSE,TRUE,FALSE,FALSE,22.000000024000002,12.14265678902013,79.5381310099762
8,15,0.4,200,18.000000000000004,"(12.5,17.5]","(0.325,0.51]",0.416666667,8,FALSE,FALSE,FALSE,TRUE,39.000000000000014,17.34665255574304,94.67669170698336
9,15,0,200,0,"(12.5,17.5]","(-0.1,0.125]",0.4,15,TRUE,FALSE,FALSE,FALSE,-15,24.780932222490062,51.27368419488835
10,8,0.291666667,200,7.000000008,"(7.5,12.5]","(0.125,0.325]",0,15,TRUE,TRUE,TRUE,FALSE,13.000000023999998,35.40133174641438,48.89157896042183
1,20,1,201,60,"(17.5,21]","(0.755,1.1]",0.5,10,FALSE,FALSE,FALSE,FALSE,160,1.4285714285714286,160
2,20,0.2,201,12.000000000000002,"(17.5,21]","(0.125,0.325]",1,20,TRUE,FALSE,FALSE,FALSE,16.000000000000007,2.0408163265306123,127.99999999999999
3,10,0.5,201,15,"(7.5,12.5]","(0.325,0.51]",0.2,20,FALSE,FALSE,TRUE,FALSE,35,2.9154518950437325,124.6
4,20,0.5,201,30,"(17.5,21]","(0.325,0.51]",0.5,10,FALSE,FALSE,FALSE,FALSE,70,4.164931278633904,157.21999999999997
5,15,0.4,201,18.000000000000004,"(12.5,17.5]","(0.325,0.51]",0.5,20,FALSE,FALSE,FALSE,FALSE,39.000000000000014,5.949901826619863,149.054
6,10,0.3,201,9,"(7.5,12.5]","(0.125,0.325]",0.4,15,TRUE,FALSE,FALSE,FALSE,17,8.49985975231409,121.33779999999999
7,0,0,201,0,"(-1,2.5]","(-0.1,0.125]",0.3,10,TRUE,TRUE,TRUE,FALSE,0,12.14265678902013,84.93645999999998
8,0,0,201,0,"(-1,2.5]","(-0.1,0.125]",0,0,TRUE,TRUE,TRUE,TRUE,0,17.34665255574304,59.45552199999998
9,0,0,201,0,"(-1,2.5]","(-0.1,0.125]",0,0,TRUE,TRUE,TRUE,TRUE,0,24.780932222490062,41.61886539999999
10,0,0,201,0,"(-1,2.5]","(-0.1,0.125]",0,0,TRUE,TRUE,TRUE,TRUE,0,35.40133174641438,29.133205779999987
1,10,0.5,202,15,"(7.5,12.5]","(0.325,0.51]",0.5,10,FALSE,FALSE,FALSE,FALSE,35,1.4285714285714286,35
2,11,0.303030303,202,9.999999999,"(7.5,12.5]","(0.125,0.325]",0.5,10,TRUE,FALSE,FALSE,FALSE,18.999999997,2.0408163265306123,43.499999996999996
3,9,0.592592593,202,16.000000011,"(7.5,12.5]","(0.51,0.755]",0.303030303,11,FALSE,TRUE,TRUE,FALSE,39.000000033000006,2.9154518950437325,69.4500000309
4,9,0.111111111,202,2.999999997,"(7.5,12.5]","(-0.1,0.125]",0.592592593,9,TRUE,TRUE,FALSE,TRUE,-8.9999989683065e-9,4.164931278633904,48.615000012630006
5,10,0.3,202,9,"(7.5,12.5]","(0.125,0.325]",0.111111111,9,TRUE,FALSE,TRUE,TRUE,17,5.949901826619863,51.030500008840995
6,1,0,202,0,"(-1,2.5]","(-0.1,0.125]",0.3,10,TRUE,TRUE,TRUE,FALSE,-1,8.49985975231409,34.7213500061887
7,2,0,202,0,"(-1,2.5]","(-0.1,0.125]",0,1,TRUE,TRUE,TRUE,TRUE,-2,12.14265678902013,22.304945004332087
8,5,0,202,0,"(2.5,7.5]","(-0.1,0.125]",0,2,TRUE,TRUE,TRUE,TRUE,-5,17.34665255574304,10.613461503032461
9,0,0,202,0,"(-1,2.5]","(-0.1,0.125]",0,5,TRUE,TRUE,TRUE,TRUE,0,24.780932222490062,7.429423052122722
10,5,0.2,202,3.0000000000000004,"(2.5,7.5]","(0.125,0.325]",0,0,TRUE,TRUE,TRUE,TRUE,4.000000000000002,35.40133174641438,9.200596136485906
1,10,0.2,203,6.000000000000001,"(7.5,12.5]","(0.125,0.325]",0.5,10,TRUE,FALSE,FALSE,FALSE,8.000000000000004,1.4285714285714286,8.000000000000004
2,10,0.3,203,9,"(7.5,12.5]","(0.125,0.325]",0.2,10,TRUE,FALSE,TRUE,FALSE,17,2.0408163265306123,22.599999999999998
3,10,0.3,203,9,"(7.5,12.5]","(0.125,0.325]",0.3,10,TRUE,FALSE,TRUE,FALSE,17,2.9154518950437325,32.81999999999999
4,5,0.2,203,3.0000000000000004,"(2.5,7.5]","(0.125,0.325]",0.3,10,TRUE,TRUE,TRUE,FALSE,4.000000000000002,4.164931278633904,26.974000000000004
5,6,0,203,0,"(2.5,7.5]","(-0.1,0.125]",0.2,5,TRUE,TRUE,TRUE,TRUE,-6,5.949901826619863,12.881799999999997
6,5,0.2,203,3.0000000000000004,"(2.5,7.5]","(0.125,0.325]",0,6,TRUE,TRUE,TRUE,TRUE,4.000000000000002,8.49985975231409,13.01726
7,5,0.333333333,203,4.9999999950000005,"(2.5,7.5]","(0.325,0.51]",0.2,5,FALSE,TRUE,TRUE,TRUE,9.999999985000002,12.14265678902013,19.112081985000003
8,7,0.095238095,203,1.9999999949999996,"(2.5,7.5]","(-0.1,0.125]",0.333333333,5,TRUE,TRUE,FALSE,TRUE,-1.0000000150000012,17.34665255574304,12.3784573745
9,5,0,203,0,"(2.5,7.5]","(-0.1,0.125]",0.095238095,7,TRUE,TRUE,TRUE,TRUE,-5,24.780932222490062,3.664920162149999
10,5,0.133333333,203,1.999999995,"(2.5,7.5]","(0.125,0.325]",0,5,TRUE,TRUE,TRUE,TRUE,0.9999999850000005,35.40133174641438,3.5654440985049995
1,5,0.333333333,204,4.9999999950000005,"(2.5,7.5]","(0.325,0.51]",0.5,10,FALSE,TRUE,FALSE,FALSE,9.999999985000002,1.4285714285714286,9.999999985000002
2,9,0.185185185,204,4.999999995,"(7.5,12.5]","(0.125,0.325]",0.333333333,5,TRUE,TRUE,FALSE,TRUE,5.999999984999999,2.0408163265306123,12.999999974499998
3,6,0.277777778,204,5.000000004,"(2.5,7.5]","(0.125,0.325]",0.185185185,9,TRUE,TRUE,TRUE,TRUE,9.000000012000001,2.9154518950437325,18.099999994149996
4,0,0,204,0,"(-1,2.5]","(-0.1,0.125]",0.277777778,6,TRUE,TRUE,TRUE,TRUE,0,4.164931278633904,12.669999995904998
5,17,0.294117647,204,14.999999997,"(12.5,17.5]","(0.125,0.325]",0,0,TRUE,FALSE,TRUE,TRUE,27.999999990999996,5.949901826619863,36.868999988133496
6,2,0,204,0,"(-1,2.5]","(-0.1,0.125]",0.294117647,17,TRUE,TRUE,TRUE,FALSE,-2,8.49985975231409,23.808299991693445
7,9,0.111111111,204,2.999999997,"(7.5,12.5]","(-0.1,0.125]",0,2,TRUE,TRUE,TRUE,TRUE,-8.9999989683065e-9,12.14265678902013,16.66580998518541
8,13,0.512820513,204,20.000000007,"(12.5,17.5]","(0.51,0.755]",0.111111111,9,FALSE,FALSE,TRUE,TRUE,47.000000021000005,17.34665255574304,58.66606701062979
9,10,0.3,204,9,"(7.5,12.5]","(0.125,0.325]",0.512820513,13,TRUE,FALSE,FALSE,FALSE,17,24.780932222490062,58.06624690744085
10,4,0.083333333,204,0.9999999959999999,"(2.5,7.5]","(-0.1,0.125]",0.3,10,TRUE,TRUE,TRUE,FALSE,-1.000000012,35.40133174641438,39.64637282320859
1,3,0.666666667,205,6.000000003,"(2.5,7.5]","(0.51,0.755]",0.5,10,FALSE,TRUE,FALSE,FALSE,15.000000009,1.4285714285714286,15.000000009
2,7,0.380952381,205,8.000000001,"(2.5,7.5]","(0.325,0.51]",0.666666667,3,FALSE,TRUE,FALSE,TRUE,17.000000003,2.0408163265306123,27.500000009299995
3,5,0.4,205,6.000000000000001,"(2.5,7.5]","(0.325,0.51]",0.380952381,7,FALSE,TRUE,FALSE,TRUE,13.000000000000004,2.9154518950437325,32.25000000651
4,1,0.333333333,205,0.999999999,"(-1,2.5]","(0.325,0.51]",0.4,5,FALSE,TRUE,FALSE,TRUE,1.9999999970000002,4.164931278633904,24.575000001557
5,8,0.083333333,205,1.9999999919999998,"(7.5,12.5]","(-0.1,0.125]",0.333333333,1,TRUE,TRUE,FALSE,TRUE,-2.000000024,5.949901826619863,15.202499977089897
6,4,0.583333333,205,6.999999996,"(2.5,7.5]","(0.51,0.755]",0.083333333,8,FALSE,TRUE,TRUE,TRUE,16.999999988,8.49985975231409,27.64174997196293
7,13,0.692307692,205,26.999999988,"(12.5,17.5]","(0.51,0.755]",0.583333333,4,FALSE,FALSE,FALSE,TRUE,67.999999964,12.14265678902013,87.34922494437406
8,4,0.083333333,205,0.9999999959999999,"(2.5,7.5]","(-0.1,0.125]",0.692307692,13,TRUE,TRUE,FALSE,FALSE,-1.000000012,17.34665255574304,60.144457449061825
9,20,0.5,205,30,"(17.5,21]","(0.325,0.51]",0.083333333,4,FALSE,FALSE,TRUE,TRUE,70,24.780932222490062,112.10112021434328
10,10,0.5,205,15,"(7.5,12.5]","(0.325,0.51]",0.5,20,FALSE,FALSE,FALSE,FALSE,35,35.40133174641438,113.47078415004027
1,4,0.333333333,206,3.999999996,"(2.5,7.5]","(0.325,0.51]",0.5,10,FALSE,TRUE,FALSE,FALSE,7.999999988000001,1.4285714285714286,7.999999988000001
2,0,0,206,0,"(-1,2.5]","(-0.1,0.125]",0.333333333,4,TRUE,TRUE,FALSE,TRUE,0,2.0408163265306123,5.5999999916
3,9,0,206,0,"(7.5,12.5]","(-0.1,0.125]",0,0,TRUE,TRUE,TRUE,TRUE,-9,2.9154518950437325,-5.08000000588
4,1,0,206,0,"(-1,2.5]","(-0.1,0.125]",0,9,TRUE,TRUE,TRUE,TRUE,-1,4.164931278633904,-4.556000004116
5,2,0,206,0,"(-1,2.5]","(-0.1,0.125]",0,1,TRUE,TRUE,TRUE,TRUE,-2,5.949901826619863,-5.1892000028812
6,1,0,206,0,"(-1,2.5]","(-0.1,0.125]",0,2,TRUE,TRUE,TRUE,TRUE,-1,8.49985975231409,-4.63244000201684
7,0,0,206,0,"(-1,2.5]","(-0.1,0.125]",0,1,TRUE,TRUE,TRUE,TRUE,0,12.14265678902013,-3.2427080014117875
8,5,0,206,0,"(2.5,7.5]","(-0.1,0.125]",0,0,TRUE,TRUE,TRUE,TRUE,-5,17.34665255574304,-7.269895600988251
9,0,0,206,0,"(-1,2.5]","(-0.1,0.125]",0,5,TRUE,TRUE,TRUE,TRUE,0,24.780932222490062,-5.088926920691776
10,0,0,206,0,"(-1,2.5]","(-0.1,0.125]",0,0,TRUE,TRUE,TRUE,TRUE,0,35.40133174641438,-3.5622488444842424
1,10,0.5,207,15,"(7.5,12.5]","(0.325,0.51]",0.5,10,FALSE,FALSE,FALSE,FALSE,35,1.4285714285714286,35
2,10,0.3,207,9,"(7.5,12.5]","(0.125,0.325]",0.5,10,TRUE,FALSE,FALSE,FALSE,17,2.0408163265306123,41.49999999999999
3,12,0.194444444,207,6.9999999840000005,"(7.5,12.5]","(0.125,0.325]",0.3,10,TRUE,FALSE,TRUE,FALSE,8.999999952000003,2.9154518950437325,38.049999952
4,10,0.4,207,12.000000000000002,"(7.5,12.5]","(0.325,0.51]",0.194444444,12,FALSE,FALSE,TRUE,FALSE,26.000000000000007,4.164931278633904,52.6349999664
5,15,0.4,207,18.000000000000004,"(12.5,17.5]","(0.325,0.51]",0.4,10,FALSE,FALSE,FALSE,FALSE,39.000000000000014,5.949901826619863,75.84449997648001
6,15,0.4,207,18.000000000000004,"(12.5,17.5]","(0.325,0.51]",0.4,15,FALSE,FALSE,FALSE,FALSE,39.000000000000014,8.49985975231409,92.09114998353603
7,15,0.311111111,207,13.999999995,"(12.5,17.5]","(0.125,0.325]",0.4,15,TRUE,FALSE,FALSE,FALSE,26.999999985000002,12.14265678902013,91.4638049734752
8,16,0.395833333,207,18.999999984,"(12.5,17.5]","(0.325,0.51]",0.311111111,15,FALSE,FALSE,TRUE,FALSE,40.999999951999996,17.34665255574304,105.02466343343264
9,5,0.533333333,207,7.999999995,"(2.5,7.5]","(0.51,0.755]",0.395833333,16,FALSE,TRUE,FALSE,FALSE,18.999999985,24.780932222490062,92.51726438840285
10,17,0.392156863,207,20.000000013,"(12.5,17.5]","(0.325,0.51]",0.533333333,5,FALSE,FALSE,FALSE,TRUE,43.000000039,35.40133174641438,107.76208511088198
1,10,0.5,208,15,"(7.5,12.5]","(0.325,0.51]",0.5,10,FALSE,FALSE,FALSE,FALSE,35,1.4285714285714286,35
2,15,0.4,208,18.000000000000004,"(12.5,17.5]","(0.325,0.51]",0.5,10,FALSE,FALSE,FALSE,FALSE,39.000000000000014,2.0408163265306123,63.50000000000001
3,20,0.6,208,36,"(17.5,21]","(0.51,0.755]",0.4,15,FALSE,FALSE,FALSE,FALSE,88,2.9154518950437325,132.45000000000002
4,20,0.5,208,30,"(17.5,21]","(0.325,0.51]",0.6,20,FALSE,FALSE,FALSE,FALSE,70,4.164931278633904,162.71500000000003
5,20,0.5,208,30,"(17.5,21]","(0.325,0.51]",0.5,20,FALSE,FALSE,FALSE,FALSE,70,5.949901826619863,183.9005
6,20,0.4,208,24.000000000000004,"(17.5,21]","(0.325,0.51]",0.5,20,FALSE,FALSE,FALSE,FALSE,52.000000000000014,8.49985975231409,180.73035000000002
7,10,0.6,208,18,"(7.5,12.5]","(0.51,0.755]",0.4,20,FALSE,FALSE,FALSE,FALSE,44,12.14265678902013,170.511245
8,20,0.4,208,24.000000000000004,"(17.5,21]","(0.325,0.51]",0.6,10,FALSE,FALSE,FALSE,FALSE,52.000000000000014,17.34665255574304,171.35787150000002
9,10,0.3,208,9,"(7.5,12.5]","(0.125,0.325]",0.4,20,TRUE,FALSE,FALSE,FALSE,17,24.780932222490062,136.95051005
10,0,0,208,0,"(-1,2.5]","(-0.1,0.125]",0.3,10,TRUE,TRUE,TRUE,FALSE,0,35.40133174641438,95.86535703499999
1,10,0.5,209,15,"(7.5,12.5]","(0.325,0.51]",0.5,10,FALSE,FALSE,FALSE,FALSE,35,1.4285714285714286,35
2,10,0.3,209,9,"(7.5,12.5]","(0.125,0.325]",0.5,10,TRUE,FALSE,FALSE,FALSE,17,2.0408163265306123,41.49999999999999
3,10,0.6,209,18,"(7.5,12.5]","(0.51,0.755]",0.3,10,FALSE,FALSE,TRUE,FALSE,44,2.9154518950437325,73.04999999999998
4,10,0.4,209,12.000000000000002,"(7.5,12.5]","(0.325,0.51]",0.6,10,FALSE,FALSE,FALSE,FALSE,26.000000000000007,4.164931278633904,77.135
5,10,0.3,209,9,"(7.5,12.5]","(0.125,0.325]",0.4,10,TRUE,FALSE,FALSE,FALSE,17,5.949901826619863,70.9945
6,12,0.5,209,18,"(7.5,12.5]","(0.325,0.51]",0.3,10,FALSE,FALSE,TRUE,FALSE,42,8.49985975231409,91.69615
7,12,0.5,209,18,"(7.5,12.5]","(0.325,0.51]",0.5,12,FALSE,FALSE,FALSE,FALSE,42,12.14265678902013,106.187305
8,11,0.303030303,209,9.999999999,"(7.5,12.5]","(0.125,0.325]",0.5,12,TRUE,FALSE,FALSE,FALSE,18.999999997,17.34665255574304,93.331113497
9,12,0.5,209,18,"(7.5,12.5]","(0.325,0.51]",0.303030303,11,FALSE,FALSE,TRUE,FALSE,42,24.780932222490062,107.3317794479
10,10,0,209,0,"(7.5,12.5]","(-0.1,0.125]",0.5,12,TRUE,FALSE,FALSE,FALSE,-10,35.40133174641438,65.13224561352999
1,4,0.916666667,210,11.000000004,"(2.5,7.5]","(0.755,1.1]",0.5,10,FALSE,TRUE,FALSE,FALSE,29.000000012,1.4285714285714286,29.000000012
2,5,0.733333333,210,10.999999995,"(2.5,7.5]","(0.51,0.755]",0.916666667,4,FALSE,TRUE,FALSE,TRUE,27.999999985000002,2.0408163265306123,48.2999999934
3,5,0.333333333,210,4.9999999950000005,"(2.5,7.5]","(0.325,0.51]",0.733333333,5,FALSE,TRUE,FALSE,TRUE,9.999999985000002,2.9154518950437325,43.80999998038
4,8,0.083333333,210,1.9999999919999998,"(7.5,12.5]","(-0.1,0.125]",0.333333333,5,TRUE,TRUE,FALSE,TRUE,-2.000000024,4.164931278633904,28.666999962266
